LeftFrontalHipJoint,LeftTransverseHipJoint,LeftSagittalHipJoint,LeftSagittalKneeJoint,LeftSagittalAnkleJoint,LeftHenkeAnkleJoint,RightFrontalHipJoint,RightTransverseHipJoint,RightSagittalHipJoint,RightSagittalKneeJoint,RightSagittalAnkleJoint,RightHenkeAnkleJoint,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r_translation2,knee_angle_r_translation1,knee_angle_r,knee_angle_r_rotation2,knee_angle_r_rotation3,ankle_angle_r,subtalar_angle_r,mtp_angle_r,knee_angle_r_beta_translation2,knee_angle_r_beta_translation1,knee_angle_r_beta_rotation1,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l_translation2,knee_angle_l_translation1,knee_angle_l,knee_angle_l_rotation2,knee_angle_l_rotation3,ankle_angle_l,subtalar_angle_l,mtp_angle_l,knee_angle_l_beta_translation2,knee_angle_l_beta_translation1,knee_angle_l_beta_rotation1
-5.996762034076504877e-01,2.464010392874050215e+00,-2.134110521106372449e+00,2.990646905040968306e+00,1.176659499932290798e+00,-9.752431135274630680e-01,9.658305347302909016e-02,-1.076287750946327337e+00,-2.506928980475416346e-01,-3.361048388309335194e-02,-5.960912227144011394e-02,3.107682864621898466e-01,4.278112738753542810e-01,-1.798474838262475728e-01,-1.261272369671767812e+00,-1.394784662664170539e-03,-1.350246431381480492e-03,-3.346849804033050768e-01,-1.921986323626825172e-02,-9.544598939100014390e-02,-2.116470667538489003e+00,-2.641180491250730289e-01,-7.638013860118368636e-02,1.384385214621121699e-02,1.012454879496177407e-02,1.775480700590655880e-01,2.081242963998708007e+00,-4.646345787143162931e-01,-1.738160170269359983e-01,-7.428645703475601769e-03,-3.571557403408786788e-03,2.294182902478008490e+00,-2.280159710321074534e-02,-2.868739988545521147e-01,-2.425777106280198936e+00,1.313224118796571638e+00,-5.307514926331342170e-02,-2.360370350516081614e-02,-1.071847643483029577e-01,-2.324010416207971552e+00
-5.855062784587077296e-01,2.226229103705319456e+00,-2.161434791477712114e+00,2.976371531901102152e+00,1.146807214577495682e+00,-9.141275130252789483e-01,1.632807537200405834e-01,-1.136602197058282027e+00,-2.366668703055057055e-01,-9.914984750218501508e-02,-6.506919337526885505e-02,5.734499969738654501e-01,4.018544827606642666e-01,-2.625688834800292137e-01,-6.478296093542585954e-01,-1.451452532917661816e-03,-1.500643745447102122e-03,-3.378616055168783272e-01,-1.952785445900772146e-02,-9.642381042573111571e-02,-2.059443699696311469e+00,4.962184319890892148e-01,-7.891899405126986955e-02,1.399256423254142262e-02,1.020014726403669497e-02,1.785357706650485266e-01,2.051098503797061046e+00,-5.346310798225019090e-01,7.409962615308091083e-02,-7.178793612173399799e-03,-3.695603560314338325e-03,2.233024871382630838e+00,-2.343654709511995213e-02,-2.766630725545775049e-01,-2.387283660320018708e+00,2.097961867038239614e+00,-5.483358589511401482e-02,-2.227751689818576949e-02,-1.044188094132627448e-01,-2.264034166701068607e+00
-5.733731942347681798e-01,2.004059135223605903e+00,-2.187261467680928995e+00,2.962608442022723665e+00,1.116589558507746105e+00,-8.567934109269130794e-01,2.128522748940561427e-01,-1.185313560629465357e+00,-2.229853480226692553e-01,-1.590362638989216981e-01,-6.616692044303117137e-02,6.866752723430830097e-01,3.818423525655677553e-01,-3.198979041743242324e-01,-2.113253967159595126e-01,-1.464229888514500307e-03,-1.655553526520755526e-03,-3.303225073763095820e-01,-1.919558965706134532e-02,-9.438545404846983289e-02,-1.969217254517200422e+00,1.009726970604892360e+00,-8.062269306785571632e-02,1.369996367094112460e-02,9.948675696692268686e-03,1.737400563258117148e-01,2.016574127704649388e+00,-6.131507921340172418e-01,2.709509161569197411e-01,-6.983598809640395241e-03,-3.816492145833885654e-03,2.187318513771391082e+00,-2.415138834818793614e-02,-2.685296340773137835e-01,-2.321052470849671590e+00,2.796449427775821839e+00,-5.622927479696798042e-02,-2.114692196467009289e-02,-1.023645392364191248e-01,-2.219486539969418804e+00
-5.710155786362959285e-01,1.795876391100382552e+00,-2.205867160979811725e+00,2.926278946884648846e+00,1.103921532574154929e+00,-8.402105134580307721e-01,2.276998483212619995e-01,-1.210525310426830314e+00,-2.067518879810338883e-01,-2.079801436652276847e-01,-6.227698073285359986e-02,5.192239714859157029e-01,3.792461302512421528e-01,-3.279447297953915763e-01,-1.283845437029354497e-01,-1.398416619033654180e-03,-1.798993041374394612e-03,-3.059091655249319697e-01,-1.785399443954568607e-02,-8.760648603870765938e-02,-1.845671129850239067e+00,1.060315970894132986e+00,-8.097570073686911896e-02,1.271313862347617403e-02,9.181134753888197178e-03,1.598069755907187417e-01,1.970735783374834460e+00,-6.941729739747019012e-01,3.576566384097837892e-01,-6.756818123294960551e-03,-3.950370434309642860e-03,2.138243544873416280e+00,-2.474140108746680777e-02,-2.601465010834211888e-01,-2.245782886803066258e+00,3.284599875095139065e+00,-5.708533141209543721e-02,-2.002993953286025600e-02,-1.001466291719797230e-01,-2.171392902431769745e+00
-5.680774071841456774e-01,1.600600698317908188e+00,-2.213700010660701434e+00,2.868348709928519646e+00,1.103830690221505817e+00,-8.502225639688688608e-01,2.066327903559834478e-01,-1.211202474647095961e+00,-1.869051545176973195e-01,-2.402893917176459337e-01,-5.480637697075783910e-02,7.197270617794016001e-02,3.976225880607447971e-01,-2.857635247301007486e-01,-4.127523113577205027e-01,-1.318906986426324852e-03,-1.935840527496051483e-03,-2.788486439162695674e-01,-1.630804624170682782e-02,-8.010340485357166085e-02,-1.735527343312910808e+00,6.497517912131901552e-01,-8.024649573980710549e-02,1.161588150559799901e-02,8.334512419833538244e-03,1.445034140184665861e-01,1.915298307814651269e+00,-7.758613102946971818e-01,2.863446699090780312e-01,-6.488058490494262934e-03,-4.093461680892983116e-03,2.081494532714566414e+00,-2.515847139989282888e-02,-2.509793119257041072e-01,-2.187060496430122125e+00,3.466489750034011941e+00,-5.724185396543478993e-02,-1.888529117980310146e-02,-9.756514244854364026e-02,-2.115415954643268037e+00
-5.460515477965005582e-01,1.417645046549332655e+00,-2.209606302627299179e+00,2.807818683899091727e+00,1.100725850808931039e+00,-8.493893012448808788e-01,1.658486816907564498e-01,-1.198406602009628674e+00,-1.652553578265761602e-01,-2.593264481752070583e-01,-4.565686581810285416e-02,-5.259945650350682511e-01,4.280846963832092844e-01,-2.159409488847665037e-01,-8.978746368825123447e-01,-1.279645120817951174e-03,-2.075781632456687783e-03,-2.602406619631400519e-01,-1.521187728050864101e-02,-7.499398247473659795e-02,-1.657449545399932500e+00,2.091919419618772265e-03,-7.914509553771736927e-02,1.086403214878458798e-02,7.749316237411774284e-03,1.338734002780994914e-01,1.857965560184835718e+00,-8.594199092301194609e-01,3.699973296064604927e-02,-6.222700441790715402e-03,-4.230075458232736285e-03,2.024575502383577419e+00,-2.548988180710116958e-02,-2.419386971964490596e-01,-2.166310468386215327e+00,3.304953642605994890e+00,-5.662881009217841932e-02,-1.778193713232235906e-02,-9.496983865333913366e-02,-2.059134449727630045e+00
-5.058239476957713254e-01,1.246554265835588815e+00,-2.193639114145222724e+00,2.744299257694493122e+00,1.094082574255718976e+00,-8.396745302160441016e-01,1.248896778930355944e-01,-1.185750808089944819e+00,-1.449878258357235328e-01,-2.745566006693520578e-01,-3.544874210831993472e-02,-1.130510169048219549e+00,4.568500746537028090e-01,-1.448993117254131491e-01,-1.379795264662912802e+00,-1.277302619972695051e-03,-2.224541216694599782e-03,-2.485554850181008746e-01,-1.450990474654243953e-02,-7.182532292630368354e-02,-1.584894184395767125e+00,-6.244822359925650268e-01,-7.824932010717593200e-02,1.039501693401162496e-02,7.378366669365173450e-03,1.270738528451223759e-01,1.800277089316971058e+00,-9.431048917397918396e-01,-3.711446635474858202e-01,-5.965226414899864153e-03,-4.357514414443559164e-03,1.968197674386111595e+00,-2.574849366644889337e-02,-2.331066054522829001e-01,-2.180758021930354840e+00,2.836253552310204817e+00,-5.537002954266501131e-02,-1.672473997127588152e-02,-9.239417953767956049e-02,-2.003273807822214092e+00
-4.529660342478740720e-01,1.087166922782841993e+00,-2.168581532417610980e+00,2.677538010171476746e+00,1.083606102722720177e+00,-8.242882118248410217e-01,1.016314117383538412e-01,-1.185535905573651405e+00,-1.294960833347365281e-01,-2.942395461714904514e-01,-2.417954588353005141e-02,-1.614401309488216807e+00,4.707063321578391357e-01,-9.645911685946657876e-02,-1.674304171247373407e+00,-1.310635658635290286e-03,-2.390774124655660384e-03,-2.424934722065693882e-01,-1.415411780223304120e-02,-7.021299822435575488e-02,-1.492463246826407408e+00,-1.002826643457841449e+00,-7.804031047525007703e-02,1.015567657389702429e-02,7.181597677294694788e-03,1.233884489684746733e-01,1.743174471464823849e+00,-1.025549627272221542e+00,-8.854901013820674072e-01,-5.732386925671713665e-03,-4.472877433987138864e-03,1.916841008199147378e+00,-2.599416290099191770e-02,-2.250217439362825755e-01,-2.209699494154985011e+00,2.161903312629996687e+00,-5.370460849275652399e-02,-1.575196730868087813e-02,-9.004705795400463897e-02,-1.952364656877209725e+00
-3.959136304593194877e-01,9.394530921079060626e-01,-2.139102212755254140e+00,2.607421907918017645e+00,1.069633663379262023e+00,-8.067662627380970397e-01,1.099973438058488295e-01,-1.206835727053888085e+00,-1.211832422083560096e-01,-3.209280210956349522e-01,-1.267821121743946747e-02,-1.874357607362880263e+00,4.609821708851072342e-01,-8.953267316706521595e-02,-1.644399713997515278e+00,-1.423029082152671302e-03,-2.586754557668326585e-03,-2.506264699416267394e-01,-1.464569227714255899e-02,-7.257132370123760279e-02,-1.392873035856935005e+00,-9.644112087972221969e-01,-7.898021541732618001e-02,1.049846886466451225e-02,7.421442867745111326e-03,1.274664106906150673e-01,1.686823623654119864e+00,-1.105761843947050460e+00,-1.435017265905939698e+00,-5.547764052536215997e-03,-4.573842237955219603e-03,1.877324479948056402e+00,-2.631833761453204398e-02,-2.185002635490514711e-01,-2.220734634543994890e+00,1.418805407956012399e+00,-5.192220156726861519e-02,-1.492102942714500918e-02,-8.824631842867983189e-02,-1.913301381869482620e+00
-3.438978865345890812e-01,8.033791538031982427e-01,-2.110496204876372239e+00,2.533958026863058155e+00,1.052908525211446511e+00,-7.903632364440568159e-01,1.506172280291966648e-01,-1.249377652060595922e+00,-1.195868513662451255e-01,-3.510438146352508615e-01,-2.444401923443335813e-03,-1.898599730389632922e+00,4.295545184198552024e-01,-1.256633686581113407e-01,-1.292389321559160420e+00,-1.657670578414215589e-03,-2.814301257374166639e-03,-2.827133202823884917e-01,-1.653284717441097507e-02,-8.166789175075275797e-02,-1.322448447271439287e+00,-5.161656525175610799e-01,-8.113606105120939327e-02,1.182488518217732730e-02,8.396306498449933320e-03,1.445908632897946466e-01,1.631005128369157120e+00,-1.182977642412349928e+00,-1.945331186288711933e+00,-5.435553182056366596e-03,-4.658714046396673393e-03,1.856837618183638794e+00,-2.682067771334744472e-02,-2.143947122257149618e-01,-2.179247065550270701e+00,7.487104707580859442e-01,-5.031080780344255460e-02,-1.429032290493133760e-02,-8.732715991729167460e-02,-1.893355326603151978e+00
-3.051414674152931328e-01,6.788184598451870722e-01,-2.087447557779397833e+00,2.457285585444062725e+00,1.034066213829998748e+00,-7.777455060029329070e-01,2.086052002003459249e-01,-1.303809779344539788e+00,-1.216416625631134285e-01,-3.801658636942661373e-01,6.439020803691550970e-03,-1.732306542324143050e+00,3.866620922710422570e-01,-1.866192797172719908e-01,-7.627927362593970306e-01,-1.983425767532417429e-03,-3.056484195029295168e-03,-3.336291528783232874e-01,-1.950345030941266766e-02,-9.607471203931738923e-02,-1.287630445458451289e+00,1.508045806218862028e-01,-8.396187659855469665e-02,1.392487382613562946e-02,9.948372973870812583e-03,1.719536871084492713e-01,1.575728971583559845e+00,-1.256452492154246592e+00,-2.350756020171193672e+00,-5.414685713477725496e-03,-4.726052724189982839e-03,1.860958146856743767e+00,-2.758397422795161313e-02,-2.133552325209291389e-01,-2.057896567420883116e+00,2.735527269051356014e-01,-4.912184037650750568e-02,-1.390196034877844329e-02,-8.754984058542070180e-02,-1.898172546608567934e+00
-2.852105727556473735e-01,5.654745403349258348e-01,-2.072958035357604700e+00,2.377711802257549412e+00,1.013318241123501773e+00,-7.706780306010888593e-01,2.668023734776858169e-01,-1.358122573810148337e+00,-1.246466839929989134e-01,-4.070777103468721236e-01,1.531985371079944494e-02,-1.557452714056273724e+00,3.428124255251276953e-01,-2.476641088794866163e-01,-2.357736021488278100e-01,-2.320078968332048384e-03,-3.294469187184388172e-03,-3.873141974401557164e-01,-2.262342298361867329e-02,-1.112696251714705431e-01,-1.258711122427453200e+00,7.985330114176584226e-01,-8.667476048789116150e-02,1.613866502851594997e-02,1.158525615984053354e-02,2.008204213315607223e-01,1.521638132211477146e+00,-1.325298113283268187e+00,-2.605495925232626409e+00,-5.493382124636709586e-03,-4.774523919036986405e-03,1.891924557681350150e+00,-2.865078030679731047e-02,-2.156247503298868717e-01,-1.844385567941972948e+00,7.345170638877329683e-02,-4.853550264590933416e-02,-1.376762547790667465e-02,-8.901919736437167996e-02,-1.930027856720134105e+00
-2.856390819938202652e-01,4.628087419367417632e-01,-2.067632137716552077e+00,2.295716994261496779e+00,9.906192018355739481e-01,-7.695834380324926283e-01,3.061559454563663185e-01,-1.401879300111998905e+00,-1.253457809545197588e-01,-4.295925017849263616e-01,2.625030040258351932e-02,-1.402365747216371084e+00,3.080777173349362186e-01,-2.853882404874953371e-01,1.208118823120468838e-01,-2.591481811809999945e-03,-3.508082880327749540e-03,-4.286507321977984786e-01,-2.501463233041839943e-02,-1.229901639423570808e-01,-1.207884680598035665e+00,1.209902143476508041e+00,-8.860434504851633086e-02,1.784468493436541792e-02,1.284407913556529987e-02,2.229903066952854951e-01,1.469928704691392252e+00,-1.388428257646245001e+00,-2.693660261282066148e+00,-5.665395258359169281e-03,-4.803342779578879257e-03,1.947654793308270627e+00,-3.000832066722246977e-02,-2.209261148115868600e-01,-1.545368328846158379e+00,1.681190056576535308e-01,-4.862142797600968458e-02,-1.386155705552736574e-02,-9.163886194253695328e-02,-1.986831684868807013e+00
-3.034519758205529438e-01,3.700160715842837345e-01,-2.069629189692998583e+00,2.211896509219942075e+00,9.661939549276350458e-01,-7.732381790528680687e-01,3.116833871370455755e-01,-1.426927411283962499e+00,-1.205405566782126042e-01,-4.430476452090070238e-01,3.984699491010769423e-02,-1.270254816247812446e+00,2.920190518291194692e-01,-2.821499447472714528e-01,1.757192652734719807e-01,-2.776337388647152904e-03,-3.684090810912988775e-03,-4.542042366321952795e-01,-2.646644905023129782e-02,-1.302739361909805993e-01,-1.141602197224719228e+00,1.225381351177594613e+00,-8.940586591750389334e-02,1.890144563329626548e-02,1.361997008123196941e-02,2.366116091368649921e-01,1.421859989194337759e+00,-1.444593305917329040e+00,-2.633224750189220753e+00,-5.910184209385611030e-03,-4.813048943655679097e-03,2.022081247897488776e+00,-3.158991664984142633e-02,-2.285079004137430536e-01,-1.184371248095826168e+00,5.109390389117229869e-01,-4.931526430719242876e-02,-1.412505999560593507e-02,-9.512676052811688820e-02,-2.062466390895197677e+00
-3.319573396492149775e-01,2.860868717402207939e-01,-2.075304982123804542e+00,2.126887625683877570e+00,9.409624237325893148e-01,-7.789499425796001519e-01,2.816862709920388008e-01,-1.432090283706494382e+00,-1.089101599136592657e-01,-4.438798537142846778e-01,5.462746827765832536e-02,-1.159341814612319777e+00,2.981342456259595264e-01,-2.365151608999697952e-01,-8.781496301905361568e-02,-2.914132607891531650e-03,-3.822483004138591597e-03,-4.729040296197508098e-01,-2.748630104416304940e-02,-1.356490732805146204e-01,-1.093117804524707193e+00,8.397932255477824626e-01,-8.925531495622117395e-02,1.967622109623939214e-02,1.418606142268401780e-02,2.465214628119445361e-01,1.378258664465216610e+00,-1.492424761501271346e+00,-2.470358900799987545e+00,-6.197221202652974416e-03,-4.805933487409462697e-03,2.106623623294361813e+00,-3.329185798204958163e-02,-2.373254853321730973e-01,-7.948791500460200554e-01,1.001809814265635534e+00,-5.043405674192504712e-02,-1.448038482005254562e-02,-9.908363320503635330e-02,-2.148272583381733991e+00
-3.623427761372846057e-01,2.099300149915422076e-01,-2.080126350951680969e+00,2.041367990674527455e+00,9.164868864762264478e-01,-7.832241943539600681e-01,2.291344445531477425e-01,-1.424379883574112382e+00,-9.228912149511731000e-02,-4.346994934954387380e-01,6.882274605963129011e-02,-1.063441238228757024e+00,3.199663655836271769e-01,-1.642974700165160395e-01,-5.540013910919812101e-01,-3.047820915293879013e-03,-3.934460917649725172e-03,-4.932574076224300885e-01,-2.857691634522181723e-02,-1.415133244727560802e-01,-1.076265018209809687e+00,2.132904746943103669e-01,-8.866276748362003635e-02,2.051928971243487457e-02,1.480219190153568565e-02,2.573131887149228136e-01,1.339385536922124365e+00,-1.530447485615400005e+00,-2.267126383722787519e+00,-6.491657948189013053e-03,-4.785697659823277827e-03,2.191816681046821369e+00,-3.499353434498552601e-02,-2.462388158221401058e-01,-4.130087824640370497e-01,1.512216285062973453e+00,-5.172687094728319751e-02,-1.484531296738067670e-02,-1.030688177734633837e-01,-2.234692790555853126e+00
-3.853840071317525262e-01,1.405032241639208868e-01,-2.079471433766067356e+00,1.956148455960249111e+00,8.944607818968218771e-01,-7.826476163820618170e-01,1.717515370913003381e-01,-1.413679495288805210e+00,-7.434204261667391733e-02,-4.228254185696737055e-01,8.201873261145169181e-02,-9.758617478583532234e-01,3.456959925940289446e-01,-8.643097286442637250e-02,-1.060964036590200887e+00,-3.185417416474104185e-03,-4.034219356967727425e-03,-5.155540636579777347e-01,-2.977985023741296089e-02,-1.479319322616634014e-01,-1.069712877364584758e+00,-4.456148597072198680e-01,-8.809711741483404468e-02,2.144275307946553674e-02,1.547707793184613378e-02,2.691360446740554968e-01,1.305177981238137441e+00,-1.557114056431659455e+00,-2.088082279517974094e+00,-6.758786582704075230e-03,-4.756505236164694853e-03,2.268373264603534167e+00,-3.657111569325424000e-02,-2.541412173739955871e-01,-7.281886647058041784e-02,1.911846820735866981e+00,-5.293835173165116481e-02,-1.514249380092584467e-02,-1.066497715313480948e-01,-2.312345275155577973e+00
-3.930966728973835922e-01,7.692439982404021548e-02,-2.069334760621864611e+00,1.872282601411732195e+00,8.760499910587479233e-01,-7.747507529478095956e-01,1.264057649975451614e-01,-1.409363912847104272e+00,-5.911118941999517901e-02,-4.157335330442646915e-01,9.459660957582975704e-02,-8.910092369862480099e-01,3.630297497336418822e-01,-2.257992104029948877e-02,-1.454821719129767654e+00,-3.324756063124270893e-03,-4.136773259372395796e-03,-5.377378133092837187e-01,-3.100011253631627939e-02,-1.543063995180768977e-01,-1.044106023164705910e+00,-9.454132457940276346e-01,-8.793597938777923673e-02,2.236203671352859565e-02,1.614791801981517103e-02,2.808764804041868346e-01,1.275605114297861720e+00,-1.570954810240424271e+00,-1.987762535919312956e+00,-6.967458864004480099e-03,-4.721888473647748233e-03,2.327887097986024223e+00,-3.790716506168902850e-02,-2.600438219901193282e-01,1.967261794838883748e-01,2.093379638829212741e+00,-5.386897826884771978e-02,-1.530535257659626676e-02,-1.094348399207026867e-01,-2.372734440484954188e+00
-3.804446403965620616e-01,1.856286713075011238e-02,-2.047136230052890138e+00,1.791067664881262456e+00,8.614825656449346392e-01,-7.586788459045591404e-01,1.079953488699417347e-01,-1.419370329619148441e+00,-5.013565041824165347e-02,-4.177726645629359359e-01,1.063292580854918040e-01,-8.042395735544026758e-01,3.619206088075592742e-01,9.713382469767942867e-03,-1.604250358889797834e+00,-3.488321272613130377e-03,-4.257789262174614155e-03,-5.633082462195602158e-01,-3.245374006032185343e-02,-1.616195285290295269e-01,-9.921026123964250543e-01,-1.124522224019182337e+00,-8.855580697110808364e-02,2.342161075393513550e-02,1.692117749389188477e-02,2.944078162882038385e-01,1.250847658248610328e+00,-1.570848648715633900e+00,-1.998633739776318530e+00,-7.093979783310295356e-03,-4.683979707735937137e-03,2.363784567000789316e+00,-3.890461648473432510e-02,-2.631869551825771203e-01,3.757767517826240411e-01,1.996449505722858841e+00,-5.442390430810255253e-02,-1.528536326837331982e-02,-1.111176471893990797e-01,-2.409213600815496736e+00
-3.467595593614197225e-01,-3.490574384093962645e-02,-2.012533739245919939e+00,1.713871798704287297e+00,8.501853905497446240e-01,-7.354268937552472796e-01,1.237628904486381270e-01,-1.447079923710754112e+00,-4.883971130339651717e-02,-4.282556232822711806e-01,1.159553067107069457e-01,-7.133689898517553418e-01,3.389796031353236594e-01,1.528094419351033089e-03,-1.451913782084348181e+00,-3.718267097675772345e-03,-4.406156254386756066e-03,-6.009425629279928627e-01,-3.464057747532715836e-02,-1.723367175609290813e-01,-9.361472049316780231e-01,-9.144994704136875097e-01,-9.018967747073493302e-02,2.497983145790116932e-02,1.806046774644369177e-02,3.143680580006552594e-01,1.231178999213512260e+00,-1.556252108337913276e+00,-2.121731019922684425e+00,-7.126289958159975034e-03,-4.643431170836100422e-03,2.372575042099902554e+00,-3.950623920509790249e-02,-2.631829861087273126e-01,4.587848083630366447e-01,1.625821149340979765e+00,-5.463736940583373281e-02,-1.506075706546899928e-02,-1.115354181469454253e-01,-2.418250415462401381e+00
-2.960770587979467683e-01,-8.351324454162090127e-02,-1.967770360335229896e+00,1.641878598642520171e+00,8.413994155827417831e-01,-7.074668776165808914e-01,1.673748135328124442e-01,-1.488584536081523524e+00,-5.355554200991273495e-02,-4.431825633550431909e-01,1.226392649228259663e-01,-6.206374132459838711e-01,2.996387236062453829e-01,-4.005604499328049850e-02,-1.061120743493166652e+00,-4.026852912427708944e-03,-4.575655428175355935e-03,-6.541303564001228477e-01,-3.774881407812418627e-02,-1.874655463691880242e-01,-8.999408697417853320e-01,-4.018642331426492409e-01,-9.265409312568362310e-02,2.718148323470178512e-02,1.967087444345071851e-02,3.425930585584522903e-01,1.216689046740398128e+00,-1.527178265600995566e+00,-2.324991273455765395e+00,-7.065827779170358661e-03,-4.600009893797862501e-03,2.354596267616559935e+00,-3.970815546604772317e-02,-2.600965413206677290e-01,4.574151679136883586e-01,1.053189979959678446e+00,-5.465997461941583813e-02,-1.464042393054308666e-02,-1.107037809287299696e-01,-2.400182514509570986e+00
-2.361052049443763401e-01,-1.270835518789202867e-01,-1.917244766177649717e+00,1.575936087637092253e+00,8.347753664512927996e-01,-6.779810969153391431e-01,2.234467243756598775e-01,-1.535583830461001664e+00,-6.097919261840537702e-02,-4.592630360795700861e-01,1.272647453640799176e-01,-5.313032446381439344e-01,2.534597009379592203e-01,-9.683490735562824692e-02,-5.694968046362439695e-01,-4.372921351570427384e-03,-4.749506916743263460e-03,-7.153818917972322167e-01,-4.133129987968400115e-02,-2.048982276523288182e-01,-8.802128061664339365e-01,2.297556079803451112e-01,-9.541273561464712338e-02,2.971815038095713263e-02,2.152363146272404104e-02,3.750400376412753589e-01,1.207148873156450142e+00,-1.483936591896888757e+00,-2.550846228699341633e+00,-6.925083205356167247e-03,-4.553330747200847600e-03,2.313482307313311725e+00,-3.955520373365917913e-02,-2.543748094263278414e-01,3.978748347636314464e-01,3.998131437692168944e-01,-5.471714022968974384e-02,-1.405783140667647702e-02,-1.087920275745295762e-01,-2.358681430375639820e+00
-1.764519497028803618e-01,-1.653504685873246338e-01,-1.866511975179677485e+00,1.516594469785752075e+00,8.304561814754728433e-01,-6.501692040911006831e-01,2.751828507499207155e-01,-1.579401187081028057e+00,-6.770647247341284036e-02,-4.747551071794250954e-01,1.318185546911821993e-01,-4.509025061307933013e-01,2.098007323698171667e-01,-1.485897694375158673e-01,-1.221589615833660880e-01,-4.691997062557253483e-03,-4.909491423632612699e-03,-7.720835218575701209e-01,-4.464758959826055362e-02,-2.210633320649392219e-01,-8.561642563816032059e-01,7.885569424044753806e-01,-9.786994432359012730e-02,3.206917113858322871e-02,2.323514700311077319e-02,4.049551171913560732e-01,1.202175372030607647e+00,-1.426903123451724653e+00,-2.728844395758624142e+00,-6.722082408366344096e-03,-4.503125003887922286e-03,2.254544039631372954e+00,-3.911932074986342739e-02,-2.466540821667385919e-01,3.133112719857672479e-01,-1.903692893148291321e-01,-5.506354174539866003e-02,-1.335745853546473592e-02,-1.060476661524040465e-01,-2.299116035153186743e+00
-1.267575986399231691e-01,-1.980823851479108777e-01,-1.821078962065422857e+00,1.464234828507321451e+00,8.286086792810291035e-01,-6.268384611892316993e-01,3.074461578168208309e-01,-1.612289726414771751e+00,-7.039311323765866379e-02,-4.876422088934255217e-01,1.379409225839244024e-01,-3.838744199467972740e-01,1.775969042808275555e-01,-1.771111123286688016e-01,1.510078405243311939e-01,-4.934579229483576808e-03,-5.039254169964917096e-03,-8.147824962476684085e-01,-4.713942362324410884e-02,-2.332796105909689388e-01,-8.153547331156985045e-01,1.108329020112099883e+00,-9.956465576350299884e-02,3.384361053983592910e-02,2.451889958876761824e-02,4.273093120299601422e-01,1.201569819121438121e+00,-1.356559729966973604e+00,-2.789344131602115251e+00,-6.474553091679781033e-03,-4.448985595166556582e-03,2.182881630925721073e+00,-3.847201392498564992e-02,-2.375396580834379101e-01,2.344381771403988013e-01,-5.782620291751113806e-01,-5.594365620672909351e-02,-1.258045768549348811e-02,-1.027084489658482563e-01,-2.226643789343473401e+00
-9.471956388710722763e-02,-2.252222111155398609e-01,-1.785139470921974558e+00,1.419133407312222372e+00,8.288317836000318461e-01,-6.100602306051280399e-01,3.102540437870188184e-01,-1.629073268974892130e+00,-6.619880274303199807e-02,-4.949974114536038750e-01,1.457202501147001894e-01,-3.322068874104768810e-01,1.642530100053959663e-01,-1.706568192913425486e-01,1.630815362238506316e-01,-5.091456956115998286e-03,-5.127372967182506659e-03,-8.425426170858870689e-01,-4.874186885508854233e-02,-2.412829505273865194e-01,-7.688143636389309643e-01,1.086255554566150749e+00,-1.003161116288205923e-01,3.500213833711238870e-02,2.534723270047201105e-02,4.416306896420500450e-01,1.205533146806332168e+00,-1.273744868247618900e+00,-2.678613094371427472e+00,-6.195265232781899806e-03,-4.390122527646002186e-03,2.101861963027005231e+00,-3.766033132656646659e-02,-2.274317054153998097e-01,1.810189804915263156e-01,-6.586129163833241984e-01,-5.754423383990296681e-02,-1.175412578866396121e-02,-9.893138240479262824e-02,-2.144670208041631554e+00
-8.396879879534861757e-02,-2.470303624284572175e-01,-1.760423189866246574e+00,1.381403185489242791e+00,8.300445835992115162e-01,-6.006327071972122900e-01,2.841564913325810848e-01,-1.630023319925089531e+00,-5.436134233217493339e-02,-4.952979295920968972e-01,1.537864704026410123e-01,-2.940092944290633725e-01,1.713471920785412661e-01,-1.302595461390210485e-01,-8.158368109477931451e-02,-5.190471015839200931e-03,-5.173262600932612351e-03,-8.616009086175308029e-01,-4.981499660238794536e-02,-2.468457867259109539e-01,-7.385986822171202171e-01,7.410846452564773257e-01,-1.003048243266500411e-01,3.580234700598314973e-02,2.590956042222145733e-02,4.512516936565508785e-01,1.214499702841519868e+00,-1.179762648523947188e+00,-2.374877901258308999e+00,-5.888908508547556486e-03,-4.325769240216230729e-03,2.012300565093419369e+00,-3.669223261097270122e-02,-2.164342911883092857e-01,1.565825281754416043e-01,-3.907157580873393821e-01,-5.993034283135457996e-02,-1.088714156366232637e-02,-9.475455276016939155e-02,-2.054020495396923440e+00
