LeftFrontalHipJoint,LeftTransverseHipJoint,LeftSagittalHipJoint,LeftSagittalKneeJoint,LeftSagittalAnkleJoint,LeftHenkeAnkleJoint,RightFrontalHipJoint,RightTransverseHipJoint,RightSagittalHipJoint,RightSagittalKneeJoint,RightSagittalAnkleJoint,RightHenkeAnkleJoint,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r_translation2,knee_angle_r_translation1,knee_angle_r,knee_angle_r_rotation2,knee_angle_r_rotation3,ankle_angle_r,subtalar_angle_r,mtp_angle_r,knee_angle_r_beta_translation2,knee_angle_r_beta_translation1,knee_angle_r_beta_rotation1,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l_translation2,knee_angle_l_translation1,knee_angle_l,knee_angle_l_rotation2,knee_angle_l_rotation3,ankle_angle_l,subtalar_angle_l,mtp_angle_l,knee_angle_l_beta_translation2,knee_angle_l_beta_translation1,knee_angle_l_beta_rotation1
-1.674482747919013303e-01,2.632998708779971664e-01,-4.260778381993666764e-01,7.169669367892194112e-01,2.179078615470467772e-01,3.926658894303331482e-01,1.926473245013834712e-01,-1.962755460300973920e-01,-4.814065350519836084e-02,6.236678317628511353e-02,2.137757859578043040e-01,-3.099038045329672864e-01,1.744940601106614586e-01,8.565115199097514398e-02,-4.006961374167478107e-01,1.606708169378873218e-03,9.016375557567732303e-04,2.857311548917004784e-01,1.943978532905005566e-02,9.243211749419751044e-02,-2.152674860615440000e-01,8.308439188679409004e-02,-1.702828961622947571e-02,-2.373949933198445800e-02,4.566999918117876922e-02,-7.353709247048058339e-02,4.899015497867207358e-01,-7.163817683364713529e-02,-3.272378857500521931e-01,-4.196660135858483812e-03,1.643902896357339735e-03,8.582379977029759299e-01,3.397593763538716422e-02,-2.089363315359206719e-01,-2.174188158611174704e-01,-5.181666157867002159e-02,-9.097435153184013287e-03,-3.961650305550390438e-02,2.244727902255649540e-02,-5.589967784920520932e-01
-1.679418552688149158e-01,2.656176744142484392e-01,-4.283072570750227626e-01,7.200521862007396301e-01,2.193537263223662992e-01,3.917003869335300981e-01,1.927342453375646414e-01,-1.970729623237184314e-01,-4.892630573063901783e-02,6.325544001913871450e-02,2.140707466279233584e-01,-3.090519462887681978e-01,1.744123078630284707e-01,8.552859140066394750e-02,-4.013708579574910562e-01,1.600808385958364449e-03,8.983461704180016041e-04,2.847108813402334238e-01,1.938306073158062304e-02,9.214690738618791510e-02,-2.178544010219450322e-01,8.377323533492705976e-02,-1.710952666083030010e-02,-2.369800516483179173e-02,4.570179141666055878e-02,-7.296553530891594641e-02,4.919785636718003730e-01,-7.267601378687167657e-02,-3.289257823834415007e-01,-4.213062466937801849e-03,1.642035889661775695e-03,8.627538451461614910e-01,3.395894668446603620e-02,-2.095597285652743280e-01,-2.161888819205881052e-01,-5.118386346025856348e-02,-9.127640574434823725e-03,-3.967829557458420892e-02,2.223884826398030146e-02,-5.635148556325263458e-01
-1.684816866606835828e-01,2.680854376340843781e-01,-4.305363766933382186e-01,7.231582923743057334e-01,2.207630884489271417e-01,3.907239599648008599e-01,1.929113079445889112e-01,-1.979651867523996023e-01,-4.970451925683735950e-02,6.411623593144459565e-02,2.143507477381142168e-01,-3.079241526577344845e-01,1.743019568308106226e-01,8.530628222411783257e-02,-4.012397821623068794e-01,1.594454013617347841e-03,8.949957000941494200e-04,2.835854054538805569e-01,1.932036280656112062e-02,9.183221408766338578e-02,-2.206274857391536670e-01,8.541418636518614826e-02,-1.719321529034876367e-02,-2.365221278878941805e-02,4.573683936576794506e-02,-7.233571361861348969e-02,4.940760194113909543e-01,-7.360239586567146608e-02,-3.300189416127528585e-01,-4.229150795085949432e-03,1.640113440511720101e-03,8.672079108400493341e-01,3.394046005259927085e-02,-2.101710412199947198e-01,-2.149605758515697462e-01,-4.997584214120555368e-02,-9.161065905794638434e-03,-3.973831065706701082e-02,2.203311939501951741e-02,-5.679745131187136087e-01
-1.690687125975859073e-01,2.707001154517763020e-01,-4.327656494899838058e-01,7.262839178935152074e-01,2.221388509899341335e-01,3.897428825042923983e-01,1.930487471299511260e-01,-1.988619890843864313e-01,-5.045063862147598777e-02,6.495233519794042787e-02,2.146136192971464796e-01,-3.068911832538179785e-01,1.742389469123457046e-01,8.513664788982068521e-02,-4.015310453172916128e-01,1.588293170691398252e-03,8.918095618690272423e-04,2.824773453191715689e-01,1.925863377748842850e-02,9.152211701329908411e-02,-2.234203308090942641e-01,8.645682522388052627e-02,-1.727445462044429475e-02,-2.360710071609536595e-02,4.577130936009070339e-02,-7.171678827037435144e-02,4.961928943830143379e-01,-7.442270424918055738e-02,-3.305259548720088092e-01,-4.244858120609083275e-03,1.638128739921682281e-03,8.715807458980573408e-01,3.392060042552448584e-02,-2.107676816317302915e-01,-2.137780953566509046e-01,-4.818051329078220507e-02,-9.197758291166278910e-03,-3.979630654653235761e-02,2.183099480605450379e-02,-5.723561770434770768e-01
-1.696980204778447410e-01,2.734477195005813321e-01,-4.349939788417351849e-01,7.294254819726887495e-01,2.234850583607548569e-01,3.887569002396081275e-01,1.930815695977641244e-01,-1.997148779398596752e-01,-5.114465819328510576e-02,6.578250674497142236e-02,2.148485898336408850e-01,-3.059811149506737049e-01,1.742789269893527948e-01,8.508746808225910174e-02,-4.028595113156004937e-01,1.582428704528964555e-03,8.889037108696025728e-04,2.813963697023891264e-01,1.919848035312946705e-02,9.121925489177223900e-02,-2.263521040601660372e-01,8.619423076361180935e-02,-1.735212056806161723e-02,-2.356306147821764577e-02,4.580489824108505137e-02,-7.111421832401187970e-02,4.983272845511039217e-01,-7.514311688249961096e-02,-3.305237320088756925e-01,-4.260100205646556379e-03,1.636071290958373507e-03,8.758485006045443333e-01,3.389955046656761839e-02,-2.113465343952415365e-01,-2.127063778680648165e-01,-4.590679782627935662e-02,-9.237476343872355611e-03,-3.985200411997805170e-02,2.163358263751790148e-02,-5.766358118857801696e-01
-1.703594930797240892e-01,2.763043731966840499e-01,-4.372186574422325389e-01,7.325771171672021964e-01,2.248066341471026963e-01,3.877601723687365554e-01,1.930296535100003708e-01,-2.005339104858915866e-01,-5.178343099122496157e-02,6.657507250323591030e-02,2.150490668872764577e-01,-3.051763511146614039e-01,1.744143612394590537e-01,8.513173323482671473e-02,-4.050224291214296612e-01,1.577081916006096854e-03,8.863343631590898377e-04,2.803867486902338335e-01,1.914232433218804319e-02,9.093605811484817281e-02,-2.293154951005594300e-01,8.490281564640854428e-02,-1.742674969125096451e-02,-2.352189898092204093e-02,4.583622994445515214e-02,-7.055270888187650802e-02,5.004764320832294500e-01,-7.577091941092412020e-02,-3.301494740669226879e-01,-4.274778432259565726e-03,1.633927226362687788e-03,8.799835710978450853e-01,3.387755308059227366e-02,-2.119040537955685921e-01,-2.118276082436607310e-01,-4.336758067895746249e-02,-9.279737915013361663e-03,-3.990509769177424254e-02,2.144216704836385268e-02,-5.807855646092727753e-01
-1.710394805131792428e-01,2.792392239777730656e-01,-4.394354861007609414e-01,7.357309307973021184e-01,2.261087183985598381e-01,3.867433582122660196e-01,1.929772007782971366e-01,-2.013718839425074625e-01,-5.237495651448986766e-02,6.727628779372056556e-02,2.152085592499252131e-01,-3.043390057733422749e-01,1.745969942051404655e-01,8.516625503690763987e-02,-4.072132199379887574e-01,1.572381774869201871e-03,8.841035149364843103e-04,2.794782116119697846e-01,1.909170790365607301e-02,9.068096144304531314e-02,-2.321732588462260827e-01,8.358863538236407931e-02,-1.750071420976672537e-02,-2.348482698954481099e-02,4.586438350568042971e-02,-7.004875349197138557e-02,5.026369679197980611e-01,-7.631501853197102114e-02,-3.295808961684026928e-01,-4.288787729504931791e-03,1.631680258620879639e-03,8.839564970659422594e-01,3.385489990045602304e-02,-2.124365207837259073e-01,-2.112336794758233605e-01,-4.084072514769748058e-02,-9.323913226653783928e-03,-3.995527917925587730e-02,2.125812035867280167e-02,-5.847756688273402226e-01
-1.717232186218085599e-01,2.822188712913677455e-01,-4.416398230882527809e-01,7.388794619060355950e-01,2.273949466515787221e-01,3.856975260632471980e-01,1.930006302054359801e-01,-2.022794350615182146e-01,-5.292946624580967263e-02,6.787276283533361099e-02,2.153255623897760984e-01,-3.030958993613767638e-01,1.747845792100157503e-01,8.509293363270818700e-02,-4.086922578239379211e-01,1.568040427041884639e-03,8.821000996746740331e-04,2.786173174735480096e-01,1.904356089108869693e-02,9.043906655272854200e-02,-2.350081294613335647e-01,8.317764941316728444e-02,-1.757697688622962551e-02,-2.344966772948380712e-02,4.589101986637928593e-02,-6.957254131409651432e-02,5.048056340285246302e-01,-7.678641595342777793e-02,-3.290054480448145746e-01,-4.302033083937403281e-03,1.629314506635847620e-03,8.877399608214469051e-01,3.383189839910802355e-02,-2.129405633824852095e-01,-2.110140247581707151e-01,-3.861108021763196702e-02,-9.369346250701449802e-03,-4.000228357336946261e-02,2.108271747787852229e-02,-5.885784674367949831e-01
-1.723972956982626203e-01,2.852122410637648597e-01,-4.438286789956162326e-01,7.420202497617744974e-01,2.286648858174172017e-01,3.846194647846659653e-01,1.931113256151331392e-01,-2.032632193751433836e-01,-5.344993299296722095e-02,6.836879510175289387e-02,2.154031717262555046e-01,-3.013665590968607755e-01,1.749693633535063797e-01,8.489675823609740823e-02,-4.093559855145297854e-01,1.563931028506488578e-03,8.802544487298936482e-04,2.777825251887530156e-01,1.899668165990166940e-02,9.020434501478914735e-02,-2.378615439964443523e-01,8.378182619006796505e-02,-1.765597089812985521e-02,-2.341554366267198026e-02,4.591680900270205673e-02,-6.911204480614858980e-02,5.069803678693057813e-01,-7.719843716085900143e-02,-3.285849836957873138e-01,-4.314452345238680396e-03,1.626818893125940536e-03,8.913144196417545073e-01,3.380881851300924362e-02,-2.134138728026575005e-01,-2.112407084718422867e-01,-3.690621001269499268e-02,-9.415473939934372247e-03,-4.004594861595485444e-02,2.091687418162515785e-02,-5.921740867086097149e-01
-1.730531412309618544e-01,2.881961619313721523e-01,-4.460001951062939618e-01,7.451516492619899568e-01,2.299177525333260530e-01,3.835116116066586422e-01,1.932755721855765330e-01,-2.042987253521488800e-01,-5.393328992967289653e-02,6.876440165301905827e-02,2.154463258405658610e-01,-2.993977768845091925e-01,1.751661622943656571e-01,8.462314346487684324e-02,-4.095441325637839136e-01,1.560231683795095014e-03,8.785796762197019705e-04,2.770130039061062255e-01,1.895332182737914303e-02,8.998778079797090101e-02,-2.406443536422041007e-01,8.494203095908740841e-02,-1.773604392368679714e-02,-2.338405742395427075e-02,4.594054188224604846e-02,-6.868884740313177528e-02,5.091587981583297617e-01,-7.756589461579560529e-02,-3.284266085642519872e-01,-4.326016761815749609e-03,1.624185256575339962e-03,8.946694498522593797e-01,3.378586925811538633e-02,-2.138553549831847811e-01,-2.119525490634101006e-01,-3.584475878698955426e-02,-9.461928416644510217e-03,-4.008622342356218948e-02,2.076108410321779799e-02,-5.955518049754955356e-01
-1.736890951278854678e-01,2.911587173354922009e-01,-4.481536001151721349e-01,7.482710052996636163e-01,2.311546100541418958e-01,3.823821149831185262e-01,1.934321175652343738e-01,-2.053420738553659863e-01,-5.437357702585166735e-02,6.907590612724871793e-02,2.154621045107598387e-01,-2.976407716412594051e-01,1.754072012955609217e-01,8.435548510299198388e-02,-4.098788769588102565e-01,1.557085909554925453e-03,8.770843451778278154e-04,2.763404787010558805e-01,1.891535456761807288e-02,8.979825413693298675e-02,-2.433056270732680271e-01,8.586568830589205725e-02,-1.781493340685585611e-02,-2.335650924263417763e-02,4.596124195957587699e-02,-6.832034045271904998e-02,5.113372971234918518e-01,-7.790435411957347123e-02,-3.285661772072517861e-01,-4.336731874653525741e-03,1.621407637605855974e-03,8.978047231162233910e-01,3.376317778747881665e-02,-2.142652310353582723e-01,-2.131457796677121708e-01,-3.540923141622105697e-02,-9.508589205903111852e-03,-4.012317228147744413e-02,2.061537274497303104e-02,-5.987110517479656835e-01
-1.743110466281528881e-01,2.941006799762309054e-01,-4.502884600037593832e-01,7.513723551124789068e-01,2.323801175535031849e-01,3.812437907436138085e-01,1.935377739408351283e-01,-2.063622942993929843e-01,-5.476775764085472370e-02,6.932878240030940220e-02,2.154571268580830756e-01,-2.964177042130244355e-01,1.757166102120295836e-01,8.415373986188873223e-02,-4.108040087396780948e-01,1.554430327879756423e-03,8.757248474335234531e-04,2.757552171825052856e-01,1.888230048916016146e-02,8.963300990029940407e-02,-2.458872010597527302e-01,8.601519116030049983e-02,-1.789155994193589866e-02,-2.333250440069392639e-02,4.597921417924050180e-02,-6.800101792767905551e-02,5.135102261039885541e-01,-7.822955950650371804e-02,-3.289664055997605918e-01,-4.346633086567881256e-03,1.618480927643478574e-03,9.007293249170944538e-01,3.374078440711978516e-02,-2.146449265279359586e-01,-2.147726706053458279e-01,-3.544587311302607735e-02,-9.555590388573636032e-03,-4.015696088598116886e-02,2.047932850998197135e-02,-6.016607365038675326e-01
-1.749312892645694395e-01,2.970330354918310767e-01,-4.524050777335785201e-01,7.544483472979610639e-01,2.336006809836332909e-01,3.801127641247816213e-01,1.935854145707318619e-01,-2.073546800099135556e-01,-5.511732978771404640e-02,6.953218129448232587e-02,2.154357121823620158e-01,-2.957872753056751125e-01,1.760955971295946054e-01,8.402923406474464840e-02,-4.123867727234038494e-01,1.552194045837197549e-03,8.744551255178904629e-04,2.752464711903490624e-01,1.885356653296014345e-02,8.948904627976662918e-02,-2.484004230804929825e-01,8.532901097544531854e-02,-1.796601882446192955e-02,-2.331160630407593665e-02,4.599479449278198046e-02,-6.772482678049200622e-02,5.156707600128082047e-01,-7.855742980021611366e-02,-3.295292046894530702e-01,-4.355786571104994405e-03,1.615402031456156630e-03,9.034614598359094195e-01,3.371863615141655612e-02,-2.149970118190381030e-01,-2.167496417721031798e-01,-3.569102144527282194e-02,-9.603274678469050224e-03,-4.018784754533723247e-02,2.035211583389751402e-02,-6.044189639646638801e-01
-1.755651044207949818e-01,2.999701013616688505e-01,-4.545071351960290329e-01,7.574988424397007813e-01,2.348177164585578125e-01,3.790082331300186902e-01,1.935963613730633248e-01,-2.083351797285993012e-01,-5.542773185900559674e-02,6.967736038244443098e-02,2.154007873674140261e-01,-2.956031040403382937e-01,1.765254256885071260e-01,8.395491954968802018e-02,-4.143959771892419819e-01,1.550361571327480217e-03,8.732407512944321106e-04,2.748152694108392802e-01,1.882917935114901409e-02,8.936670797046426806e-02,-2.507975104087226681e-01,8.410911980363738882e-02,-1.803911918569617995e-02,-2.329386032620208921e-02,4.600795547765688942e-02,-6.749219755312751978e-02,5.178138084777301753e-01,-7.890474540117743685e-02,-3.301221560478583839e-01,-4.364300038695992368e-03,1.612174751356685925e-03,9.060295823179215224e-01,3.369656795550975831e-02,-2.153253222499985631e-01,-2.189746582215539306e-01,-3.582380976232640846e-02,-9.652082763151877826e-03,-4.021618956936881539e-02,2.023242209721089549e-02,-6.070141833996872682e-01
-1.762034283894189923e-01,3.028243861831371730e-01,-4.566082298338421386e-01,7.605239359297328861e-01,2.360257725116055305e-01,3.779478944237043003e-01,1.936134715515054339e-01,-2.093345567822463282e-01,-5.570795839886572703e-02,6.975192533786828131e-02,2.153545700985663447e-01,-2.955647183664276145e-01,1.769740327124943446e-01,8.387491726038552586e-02,-4.163868487582775835e-01,1.548844182385148826e-03,8.720268820363528397e-04,2.744482333846224309e-01,1.880832925026872104e-02,8.926229475027015747e-02,-2.530515549468624337e-01,8.291881620238698847e-02,-1.811241654032023918e-02,-2.327872119005218801e-02,4.601911301800660353e-02,-6.729567211207558575e-02,5.199350875899753088e-01,-7.928813568003559298e-02,-3.306149136769442332e-01,-4.372296042705854820e-03,1.608805162536759703e-03,9.084659708601042771e-01,3.367436234746907370e-02,-2.156341387735415949e-01,-2.213443959895220747e-01,-3.553782827944686890e-02,-9.702424326583383024e-03,-4.024237466534532487e-02,2.011875602336373262e-02,-6.094787198076464518e-01
-1.768132917767297752e-01,3.054143854658400437e-01,-4.587298767703814062e-01,7.635239492199398237e-01,2.372150898387736795e-01,3.769427570943828520e-01,1.936780557084935017e-01,-2.103814965599126174e-01,-5.596704070124133845e-02,6.975339389158788372e-02,2.152989512814251771e-01,-2.953823203996167601e-01,1.774126722043712079e-01,8.373539015966477428e-02,-4.179447873926567247e-01,1.547448485758923849e-03,8.707370094926256609e-04,2.741101765573582538e-01,1.878898798876026816e-02,8.916594257985428762e-02,-2.552021046129831494e-01,8.228003013625798112e-02,-1.818754406619574673e-02,-2.326474900876964597e-02,4.602935327385276193e-02,-6.711587432670300390e-02,5.220301342017267254e-01,-7.972254046619875467e-02,-3.309086825465383797e-01,-4.379887264043177790e-03,1.605298630997626557e-03,9.108007195112151066e-01,3.365180974216500087e-02,-2.159274324186927219e-01,-2.237677045884232385e-01,-3.460047545009475173e-02,-9.754568334463012760e-03,-4.026675956069371981e-02,2.000972693725530660e-02,-6.118427195943474395e-01
-1.774054728869602360e-01,3.077581401665129279e-01,-4.608775804375491170e-01,7.665072029062375281e-01,2.383770766237517102e-01,3.759981570287195263e-01,1.938085546659394920e-01,-2.114883366423500888e-01,-5.621056672617475575e-02,6.968659180860571623e-02,2.152363070305078341e-01,-2.949343888594084251e-01,1.778274899245255170e-01,8.351324613149446741e-02,-4.188931128659151293e-01,1.546025989834864164e-03,8.693131265139278363e-04,2.737738561964454531e-01,1.876960958116421357e-02,8.906999431363232800e-02,-2.572911628848573717e-01,8.240570184564768863e-02,-1.826522789211429063e-02,-2.325082872799819067e-02,4.603951688006951981e-02,-6.693781259908493375e-02,5.240966129993814837e-01,-8.022133255146007835e-02,-3.309569455054238718e-01,-4.387184865972323065e-03,1.601664616608733729e-03,9.130626614277569386e-01,3.362870107911497541e-02,-2.162089805985102364e-01,-2.261776234401384200e-01,-3.289321984403641153e-02,-9.808542572750147612e-03,-4.028968003434240525e-02,1.990400184411024107e-02,-6.141350792623385679e-01
-1.779849840251816195e-01,3.098720446882975987e-01,-4.630522528782483049e-01,7.694768662753452837e-01,2.395085895629705530e-01,3.751132338922769649e-01,1.939988890606863248e-01,-2.126508232163344947e-01,-5.644049186466738172e-02,6.955689086837107959e-02,2.151702778253502257e-01,-2.942854809560501717e-01,1.782183432123653766e-01,8.321874737451655235e-02,-4.192995989546843827e-01,1.544561409999143644e-03,8.677344118599807955e-04,2.734382760914667032e-01,1.875015990873982880e-02,8.897417103261726079e-02,-2.593091921155962765e-01,8.318967273603308787e-02,-1.834509744862575925e-02,-2.323692126525109258e-02,4.604963682478614706e-02,-6.676086803478538390e-02,5.261308714723317292e-01,-8.079464410209177827e-02,-3.307774793890286835e-01,-4.394263127374942873e-03,1.597908480715391636e-03,9.152719394523743945e-01,3.360490973125953434e-02,-2.164814533038259825e-01,-2.285330038789186724e-01,-3.043334835587003726e-02,-9.864114217480636146e-03,-4.031137993536645925e-02,1.980065117323605295e-02,-6.163759507025333706e-01
-1.785555816088654491e-01,3.117709091046955705e-01,-4.652496487155901028e-01,7.724247402775528126e-01,2.406164785946306173e-01,3.742702151112851650e-01,1.942223233131560034e-01,-2.138508890806044838e-01,-5.665564440783431993e-02,6.937218478151611911e-02,2.151056784813650535e-01,-2.936575001448049060e-01,1.785971654834627720e-01,8.289038184855800073e-02,-4.194372572800929566e-01,1.543125597085175799e-03,8.660062144653000137e-04,2.731192189003404103e-01,1.873157702095184715e-02,8.888291138240630995e-02,-2.612176575360814490e-01,8.426594160199825378e-02,-1.842600548341058464e-02,-2.322367592790204258e-02,4.605923044919549986e-02,-6.659358716733919381e-02,5.281259304984522451e-01,-8.144844171952059231e-02,-3.304521070059853738e-01,-4.401140788186726389e-03,1.594027046112812384e-03,9.174360610846680197e-01,3.358044103383607537e-02,-2.167459421929159580e-01,-2.308167645508237553e-01,-2.737121726565876906e-02,-9.920819526254372536e-03,-4.033197723112437461e-02,1.969933263696901568e-02,-6.185727550073776282e-01
-1.791265828581712349e-01,3.134680889559369743e-01,-4.674603373992851640e-01,7.753222511732084099e-01,2.417205977730966515e-01,3.734240767871002675e-01,1.944418477782152710e-01,-2.150633680734580500e-01,-5.685271300527670185e-02,6.914671499113476949e-02,2.150469307942264041e-01,-2.933437658257860847e-01,1.789841630274178752e-01,8.258023528631866506e-02,-4.196836970370663722e-01,1.541768903670931706e-03,8.641387412707136201e-04,2.728272686525305968e-01,1.871451672253636109e-02,8.879917876781116826e-02,-2.630057259897597421e-01,8.515046871946954643e-02,-1.850667487002997588e-02,-2.321152887118408878e-02,4.606797493707033564e-02,-6.644167160453015586e-02,5.300691733832768593e-01,-8.218322039173055205e-02,-3.301157722097492475e-01,-4.407762659429044320e-03,1.590004668677607322e-03,9.195458407019191371e-01,3.355548501640841230e-02,-2.170014816358261378e-01,-2.330305186123712569e-01,-2.396812065175067327e-02,-9.978047318598432663e-03,-4.035143038044104041e-02,1.960048040470767708e-02,-6.207160805988120034e-01
-1.796852409996056998e-01,3.149762065871301031e-01,-4.696730042355944934e-01,7.781605686008765677e-01,2.428231488343609024e-01,3.725734376716567930e-01,1.946288333300605078e-01,-2.162686706610833787e-01,-5.702880615301348516e-02,6.889620294194201411e-02,2.149966022722449854e-01,-2.935649424976605193e-01,1.793966194359624400e-01,8.232830144262337502e-02,-4.203316374728829352e-01,1.540473255837287005e-03,8.621334651456851600e-04,2.725584533508473850e-01,1.869879708452003297e-02,8.872183564777448572e-02,-2.647004289434186641e-01,8.548420134004486304e-02,-1.858637321422848196e-02,-2.320031873453318530e-02,4.607599431088722775e-02,-6.630288582384848139e-02,5.319558962490851250e-01,-8.300078012921527360e-02,-3.299397755883338168e-01,-4.414117674818957178e-03,1.585842252743505012e-03,9.215988919105020383e-01,3.353015385345257254e-02,-2.172479305369116598e-01,-2.352040145724936804e-01,-2.055473684663853759e-02,-1.003504262946590050e-02,-4.036976063778065227e-02,1.950421168360264371e-02,-6.228033829114436593e-01
-1.802124837665866897e-01,3.163073248574809204e-01,-4.718755152064275649e-01,7.809368884681293643e-01,2.439208683540899925e-01,3.717282997149067847e-01,1.947734297163537520e-01,-2.174601904513292772e-01,-5.718366418876245916e-02,6.862935287036125986e-02,2.149559580226180766e-01,-2.943982347872008409e-01,1.798398217124611842e-01,8.214882800133248286e-02,-4.214789165647597202e-01,1.539197291463202709e-03,8.599843138720722653e-04,2.723044685473562931e-01,1.868396094640524877e-02,8.864854069191191455e-02,-2.663225836783909006e-01,8.516117581065002495e-02,-1.866503307228386394e-02,-2.318970606806652554e-02,4.608354532553924493e-02,-6.617264196401290155e-02,5.337849996311263556e-01,-8.390209181533632432e-02,-3.300956860765200673e-01,-4.420210330148360844e-03,1.581547563639393176e-03,9.235950649218633846e-01,3.350453084175869511e-02,-2.174854155043212389e-01,-2.373753858466536026e-01,-1.746253766828350165e-02,-1.009108611318248680e-02,-4.038700868000667105e-02,1.941053916798873499e-02,-6.248343815812510416e-01
-1.806925778105900604e-01,3.174732105270188232e-01,-4.740571907875451574e-01,7.836480828253518105e-01,2.450100261453825312e-01,3.708960007700601857e-01,1.948845520812552412e-01,-2.186443546414834904e-01,-5.732038461584360034e-02,6.834552269495421106e-02,2.149260719308073997e-01,-2.957855202194740185e-01,1.803052940033177676e-01,8.203092152232643874e-02,-4.230282225585813016e-01,1.537907480909489347e-03,8.576786119203335876e-04,2.720596281249381687e-01,1.866967078979958963e-02,8.857771161572171315e-02,-2.678629793162703998e-01,8.431871891449488343e-02,-1.874310065140091797e-02,-2.317945872171448332e-02,4.609080419690401997e-02,-6.604778712608568025e-02,5.355566633626129835e-01,-8.488656571039032706e-02,-3.307181602897676931e-01,-4.426056085065950205e-03,1.577131251967031937e-03,9.255368809286550480e-01,3.347866220895576866e-02,-2.177143831956765974e-01,-2.395707523904272440e-01,-1.495212803914659945e-02,-1.014564484459484078e-02,-4.040323756934575267e-02,1.931935087247209012e-02,-6.268115001758541860e-01
-1.811169657725357207e-01,3.184855476771485949e-01,-4.762111717288589063e-01,7.862908427060839589e-01,2.460869080123397890e-01,3.700804399016366375e-01,1.949875421959925137e-01,-2.198386485991381534e-01,-5.744511248508295254e-02,6.803841410402608481e-02,2.149076854448273843e-01,-2.975502019102426732e-01,1.807731396210419395e-01,8.194166464905894287e-02,-4.247161578538912741e-01,1.536549432841516219e-03,8.551925699382474828e-04,2.718147291025401757e-01,1.865536858789046057e-02,8.850678566159615734e-02,-2.693047221556931770e-01,8.329859858046177734e-02,-1.882150667393208202e-02,-2.316919981927555855e-02,4.609805470490232343e-02,-6.592326575783405418e-02,5.372716096222787119e-01,-8.595243919445554048e-02,-3.318787236090061099e-01,-4.431691071486608055e-03,1.572606614531376137e-03,9.274326596239447218e-01,3.345251682633040152e-02,-2.179359761256061401e-01,-2.417889836456571240e-01,-1.316224381743274878e-02,-1.019845537479886939e-02,-4.041855962660186735e-02,1.923026451019394650e-02,-6.287430251245128554e-01
-1.814860834035907644e-01,3.193559975087089664e-01,-4.783356863175521334e-01,7.888618068558099772e-01,2.471483770474899588e-01,3.692820869897613378e-01,1.951156931013714180e-01,-2.210653639620361599e-01,-5.756505234458438036e-02,6.770250046733247706e-02,2.149002589040734101e-01,-2.994525778955807738e-01,1.812197967727535997e-01,8.183695987177544429e-02,-4.262057283373379968e-01,1.535018786960829374e-03,8.524941177915569719e-04,2.715500124947045624e-01,1.863989228594919306e-02,8.843021635472586572e-02,-2.706591824489239517e-01,8.253164226227609201e-02,-1.890148318616425779e-02,-2.315811837422842440e-02,4.610590367661816791e-02,-6.578829997556367992e-02,5.389304865109306730e-01,-8.709708767403882834e-02,-3.335750924072111712e-01,-4.437175808058950281e-03,1.567988935148938731e-03,9.292978910473306264e-01,3.342596597240609507e-02,-2.181521913210402452e-01,-2.439946336074432232e-01,-1.209004234792826656e-02,-1.024954648500176618e-02,-4.043314656336111090e-02,1.914256354164630899e-02,-6.306444934262283031e-01
-1.818092327073349557e-01,3.200961474317067790e-01,-4.804340482693159053e-01,7.913576846733454406e-01,2.481920255375071882e-01,3.684984299969956134e-01,1.952946648840572508e-01,-2.223415040725798542e-01,-5.768549799596747046e-02,6.733672315112194939e-02,2.149023173268866105e-01,-3.012775822909464774e-01,1.816283654999379382e-01,8.168178208811835428e-02,-4.272399525547440624e-01,1.533202407899752822e-03,8.495590243274992728e-04,2.712427368830830909e-01,1.862192516180750587e-02,8.834159807006314313e-02,-2.719623529403317197e-01,8.234151553449745031e-02,-1.898401111142669628e-02,-2.314528029827113420e-02,4.611504857276491759e-02,-6.563051435512463894e-02,5.405337905008307242e-01,-8.831714889734561258e-02,-3.357340248180547548e-01,-4.442592845465590315e-03,1.563295035616322961e-03,9.311546049346559606e-01,3.339878766050306119e-02,-2.183657958046485992e-01,-2.461205501769181681e-01,-1.159897732594948605e-02,-1.029921928568859613e-02,-4.044722166517478179e-02,1.905522643008278685e-02,-6.325380584698887532e-01
-1.821027393659606919e-01,3.207173796688067013e-01,-4.825134910223637941e-01,7.937754063049876629e-01,2.492158766586203278e-01,3.677247093188459326e-01,1.955331741672076407e-01,-2.236729437099625462e-01,-5.780869732418289497e-02,6.694285788753198685e-02,2.149131035048837124e-01,-3.029210244889397052e-01,1.819927558394792977e-01,8.146361266180003613e-02,-4.277316383514467857e-01,1.531047817795129148e-03,8.463822750259890858e-04,2.708817449359077201e-01,1.860083068056371178e-02,8.823777979156291473e-02,-2.732365384856205726e-01,8.282741989891131973e-02,-1.906937002756658311e-02,-2.313022714047535330e-02,4.612583132374255268e-02,-6.544384489886488632e-02,5.420823297900468907e-01,-8.960845338174319719e-02,-3.382256379727471285e-01,-4.448038714787095477e-03,1.558543136069874893e-03,9.330288583871457764e-01,3.337069554064646393e-02,-2.185800171204677622e-01,-2.480792516876241249e-01,-1.144974038058581799e-02,-1.034799383574178805e-02,-4.046103604819813182e-02,1.896704353222044420e-02,-6.344499546727210282e-01
